epoch,scaling/nparams,scaling/nsamples_processed,step,train/loss_bb_ca_epoch,train/loss_bb_ca_step,train/loss_epoch,train/loss_local_latents_epoch,train/loss_local_latents_step,train/loss_step,train_fold_iter/loss_bb_ca,train_fold_iter/loss_local_latents,train_info/epoch_duration_secs,train_info/step_duration_secs,train_invfold_ca_iter/loss_bb_ca,train_invfold_ca_iter/loss_local_latents,train_loss_epoch,train_loss_step,val/loss,validation_loss/loss_bb_ca_epoch,validation_loss/loss_bb_ca_step,validation_loss/loss_epoch,validation_loss/loss_local_latents_epoch,validation_loss/loss_local_latents_step,validation_loss/loss_step,validation_loss_fold_iter/loss_bb_ca,validation_loss_fold_iter/loss_local_latents,validation_loss_invfold_ca_iter/loss_bb_ca,validation_loss_invfold_ca_iter/loss_local_latents
0,158402048.0,3840.0,14,,0.761991024017334,,,4.947595596313477,5.7095866203308105,,,,0.5910676121711731,,,,5.7095866203308105,,,,,,,,,,,
0,158402048.0,4096.0,15,,0.8158872127532959,,,4.8157548904418945,5.6316423416137695,,,,0.9309464693069458,,,,5.6316423416137695,,,,,,,,,,,
0,158402048.0,4352.0,16,,1.054927110671997,,,5.572160720825195,6.627087593078613,,,,0.7641637325286865,,,,6.627087593078613,,,,,,,,,,,
0,158402048.0,4608.0,17,,0.7281135320663452,,,3.956761360168457,4.684875011444092,,,,0.809084415435791,,,,4.684875011444092,,,,,,,,,,,
0,158402048.0,4864.0,18,,0.7421600818634033,,,4.412799835205078,5.154959678649902,,,,0.8441978693008423,,,,5.154959678649902,,,,,,,,,,,
0,158402048.0,5120.0,19,,0.7472091913223267,,,4.4770355224609375,5.224244594573975,,,,0.5837001204490662,,,,5.224244594573975,,,,,,,,,,,
0,158402048.0,5376.0,20,,0.6723719239234924,,,3.969343423843384,4.641715049743652,,,,1.8106080293655396,,,,4.641715049743652,,,,,,,,,,,
0,158402048.0,5632.0,21,,0.7848920822143555,,,4.087921142578125,4.872812747955322,,,,0.6589876413345337,,,,4.872812747955322,,,,,,,,,,,
0,158402048.0,5888.0,22,,0.6128014326095581,,,4.375155448913574,4.987957000732422,,,,0.8449941873550415,,,,4.987957000732422,,,,,,,,,,,
0,158402048.0,6144.0,23,,0.6991060972213745,,,3.62658429145813,4.325690269470215,,,,0.524124264717102,,,,4.325690269470215,,,,,,,,,,,
0,158402048.0,6400.0,24,,0.5012543797492981,,,4.0978546142578125,4.599109172821045,,,,0.6931701898574829,,,,4.599109172821045,,,,,,,,,,,
0,158402048.0,6656.0,25,,0.630918025970459,,,3.8882927894592285,4.5192108154296875,,,,1.2309143543243408,,,,4.5192108154296875,,,,,,,,,,,
0,158402048.0,6912.0,26,,0.6860082149505615,,,3.6446638107299805,4.330672264099121,,,,0.7645670175552368,,,,4.330672264099121,,,,,,,,,,,
0,158402048.0,7168.0,27,,0.515993595123291,,,4.092791557312012,4.608785152435303,,,,0.5783599615097046,,,,4.608785152435303,,,,,,,,,,,
0,158402048.0,7424.0,28,,0.5143672227859497,,,3.7416884899139404,4.25605583190918,,,,2.250983238220215,,,,4.25605583190918,,,,,,,,,,,
0,158402048.0,7680.0,29,,0.4891224801540375,,,3.8810031414031982,4.370125770568848,,,,0.6853688955307007,,,,4.370125770568848,,,,,,,,,,,
0,158402048.0,7936.0,30,,0.4996616542339325,,,3.8434066772460938,4.3430681228637695,,,,0.6215118169784546,,,,4.3430681228637695,,,,,,,,,,,
0,158402048.0,8192.0,31,,0.5204639434814453,,,3.828155994415283,4.3486199378967285,,,,0.5712858438491821,,,,4.3486199378967285,,,,,,,,,,,
0,158402048.0,8448.0,32,,0.6031768918037415,,,3.9032812118530273,4.506458282470703,,,,0.7480645179748535,,,,4.506458282470703,,,,,,,,,,,
0,158402048.0,8704.0,33,,0.4664086103439331,,,3.895439624786377,4.361847877502441,,,,0.7788497805595398,,,,4.361847877502441,,,,,,,,,,,
0,158402048.0,8960.0,34,,0.4750746786594391,,,3.0356557369232178,3.510730028152466,,,,0.7871079444885254,,,,3.510730028152466,,,,,,,,,,,
0,158402048.0,9216.0,35,,0.5353021621704102,,,3.511610746383667,4.046912670135498,,,,0.9501205682754517,,,,4.046912670135498,,,,,,,,,,,
0,158402048.0,9472.0,36,,0.4035975933074951,,,4.0162882804870605,4.419885635375977,,,,0.6430985331535339,,,,4.419885635375977,,,,,,,,,,,
0,,,36,0.8504376411437988,,6.199368000030518,5.348930835723877,,,1.2591655254364014,7.466440677642822,1776145280.0,,0.0,0.0,6.199368000030518,,,,,,,,,,,,
1,158402048.0,9728.0,37,,0.4650081396102905,,,3.6690006256103516,4.134008407592773,,,,1.125126838684082,,,,4.134008407592773,,,,,,,,,,,
1,158402048.0,9984.0,38,,0.43538665771484375,,,3.646944284439087,4.082330703735352,,,,0.7697612047195435,,,,4.082330703735352,,,,,,,,,,,
1,158402048.0,10240.0,39,,0.47358766198158264,,,3.4137959480285645,3.8873836994171143,,,,1.0157756805419922,,,,3.8873836994171143,,,,,,,,,,,
1,158402048.0,10496.0,40,,0.4578218460083008,,,3.120028018951416,3.577849864959717,,,,1.8719773292541504,,,,3.577849864959717,,,,,,,,,,,
1,158402048.0,10752.0,41,,0.4514559805393219,,,3.718838691711426,4.170294761657715,,,,0.5608717203140259,,,,4.170294761657715,,,,,,,,,,,
1,158402048.0,11008.0,42,,0.41841137409210205,,,3.4825682640075684,3.90097975730896,,,,0.8658242225646973,,,,3.90097975730896,,,,,,,,,,,
1,158402048.0,11264.0,43,,0.4607066512107849,,,3.7927215099334717,4.253427982330322,,,,0.7621526718139648,,,,4.253427982330322,,,,,,,,,,,
1,158402048.0,11520.0,44,,0.5080909729003906,,,3.2709479331970215,3.779038906097412,,,,0.550311803817749,,,,3.779038906097412,,,,,,,,,,,
1,158402048.0,11776.0,45,,0.3790052831172943,,,3.5391175746917725,3.9181227684020996,,,,0.9254986047744751,,,,3.9181227684020996,,,,,,,,,,,
1,158402048.0,12032.0,46,,0.46660491824150085,,,3.426577091217041,3.8931822776794434,,,,0.6841590404510498,,,,3.8931822776794434,,,,,,,,,,,
1,158402048.0,12288.0,47,,0.3665950298309326,,,2.942119836807251,3.3087146282196045,,,,0.715551495552063,,,,3.3087146282196045,,,,,,,,,,,
1,158402048.0,12544.0,48,,0.38338398933410645,,,3.916200637817383,4.299584865570068,,,,1.491420865058899,,,,4.299584865570068,,,,,,,,,,,
1,158402048.0,12800.0,49,,0.43040788173675537,,,2.8432273864746094,3.2736353874206543,,,,0.9875397682189941,,,,3.2736353874206543,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,1.8222733736038208,,,13.419123649597168,15.241397857666016,,,,
1,,,49,,,,,,,,,,,,,,,15.241397857666016,1.8222734928131104,,15.241398811340332,13.419124603271484,,,0.0,0.0,0.0,0.0
1,158402048.0,13056.0,50,,0.4391697645187378,,,3.4026589393615723,3.8418288230895996,,,,2.1277880668640137,,,,3.8418288230895996,,,,,,,,,,,
1,158402048.0,13312.0,51,,0.3742624819278717,,,3.724778652191162,4.09904146194458,,,,0.8091570138931274,,,,4.09904146194458,,,,,,,,,,,
1,158402048.0,13568.0,52,,0.3529652953147888,,,3.3522284030914307,3.7051939964294434,,,,0.9212849140167236,,,,3.7051939964294434,,,,,,,,,,,
1,158402048.0,13824.0,53,,0.3826434016227722,,,3.4466452598571777,3.829288959503174,,,,0.6855021715164185,,,,3.829288959503174,,,,,,,,,,,
1,158402048.0,14080.0,54,,0.4279096722602844,,,3.425034523010254,3.8529438972473145,,,,0.8082355856895447,,,,3.8529438972473145,,,,,,,,,,,
1,158402048.0,14336.0,55,,0.36963289976119995,,,3.2889292240142822,3.658562183380127,,,,0.6578724384307861,,,,3.658562183380127,,,,,,,,,,,
1,158402048.0,14592.0,56,,0.2728806436061859,,,3.7209291458129883,3.993809700012207,,,,0.6518526077270508,,,,3.993809700012207,,,,,,,,,,,
1,158402048.0,14848.0,57,,0.386726438999176,,,3.300825834274292,3.6875524520874023,,,,0.9490485191345215,,,,3.6875524520874023,,,,,,,,,,,
1,158402048.0,15104.0,58,,0.473827600479126,,,3.4928994178771973,3.9667277336120605,,,,0.7470295429229736,,,,3.9667277336120605,,,,,,,,,,,
1,158402048.0,15360.0,59,,0.24222096800804138,,,3.3080222606658936,3.5502431392669678,,,,0.7513896822929382,,,,3.5502431392669678,,,,,,,,,,,
1,158402048.0,15616.0,60,,0.35724079608917236,,,3.12219500541687,3.479435682296753,,,,0.673162043094635,,,,3.479435682296753,,,,,,,,,,,
1,158402048.0,15872.0,61,,0.3381361663341522,,,3.807178497314453,4.145314693450928,,,,0.7688871622085571,,,,4.145314693450928,,,,,,,,,,,
1,158402048.0,16128.0,62,,0.3722614347934723,,,3.472318172454834,3.8445794582366943,,,,0.8274039030075073,,,,3.8445794582366943,,,,,,,,,,,
1,158402048.0,16384.0,63,,0.3666173219680786,,,3.533250570297241,3.8998680114746094,,,,0.6672155857086182,,,,3.8998680114746094,,,,,,,,,,,
1,158402048.0,16640.0,64,,0.3960072696208954,,,3.5106632709503174,3.906670570373535,,,,0.6283568143844604,,,,3.906670570373535,,,,,,,,,,,
1,158402048.0,16896.0,65,,0.3860552906990051,,,2.5798721313476562,2.9659273624420166,,,,0.7463520765304565,,,,2.9659273624420166,,,,,,,,,,,
1,158402048.0,17152.0,66,,0.37368547916412354,,,3.563523054122925,3.937208414077759,,,,0.659480631351471,,,,3.937208414077759,,,,,,,,,,,
1,158402048.0,17408.0,67,,0.34710317850112915,,,2.3212087154388428,2.668311834335327,,,,0.7697142362594604,,,,2.668311834335327,,,,,,,,,,,
1,158402048.0,17664.0,68,,0.3309180736541748,,,2.6616244316101074,2.992542266845703,,,,0.7612371444702148,,,,2.992542266845703,,,,,,,,,,,
1,158402048.0,17920.0,69,,0.1955876648426056,,,3.3509256839752197,3.546513319015503,,,,1.9837713241577148,,,,3.546513319015503,,,,,,,,,,,
1,158402048.0,18176.0,70,,0.13442189991474152,,,3.1718802452087402,3.306302309036255,,,,0.6658332347869873,,,,3.306302309036255,,,,,,,,,,,
1,158402048.0,18432.0,71,,0.3650955855846405,,,3.4586613178253174,3.8237569332122803,,,,0.6367210149765015,,,,3.8237569332122803,,,,,,,,,,,
1,158402048.0,18688.0,72,,0.3220731019973755,,,3.578554630279541,3.900627613067627,,,,0.5992536544799805,,,,3.900627613067627,,,,,,,,,,,
1,158402048.0,18944.0,73,,0.40701842308044434,,,2.4070000648498535,2.814018487930298,,,,1.378598928451538,,,,2.814018487930298,,,,,,,,,,,
1,,,73,0.3813764154911041,,3.7268874645233154,3.345510959625244,,,0.8173325061798096,5.677496433258057,1776145280.0,,0.3045445382595062,4.88351583480835,3.7268874645233154,,,,,,,,,,,,
2,158402048.0,19200.0,74,,0.14782798290252686,,,3.236074924468994,3.3839025497436523,,,,1.1188037395477295,,,,3.3839025497436523,,,,,,,,,,,
2,158402048.0,19456.0,75,,0.32232919335365295,,,3.2805681228637695,3.6028974056243896,,,,0.875950813293457,,,,3.6028974056243896,,,,,,,,,,,
2,158402048.0,19712.0,76,,0.3441060185432434,,,3.369475841522217,3.7135815620422363,,,,0.8378543853759766,,,,3.7135815620422363,,,,,,,,,,,
2,158402048.0,19968.0,77,,0.34090685844421387,,,3.448669910430908,3.789576768875122,,,,0.963138222694397,,,,3.789576768875122,,,,,,,,,,,
2,158402048.0,20224.0,78,,0.20437563955783844,,,3.265162944793701,3.4695382118225098,,,,0.9560647010803223,,,,3.4695382118225098,,,,,,,,,,,
2,158402048.0,20480.0,79,,0.3531649112701416,,,3.255112409591675,3.6082773208618164,,,,1.0717599391937256,,,,3.6082773208618164,,,,,,,,,,,
2,158402048.0,20736.0,80,,0.31692492961883545,,,3.355787992477417,3.672712564468384,,,,0.7668344378471375,,,,3.672712564468384,,,,,,,,,,,
2,158402048.0,20992.0,81,,0.30270081758499146,,,3.2565295696258545,3.559230327606201,,,,0.837548017501831,,,,3.559230327606201,,,,,,,,,,,
2,158402048.0,21248.0,82,,0.3740248680114746,,,3.500833749771118,3.8748586177825928,,,,1.2377103567123413,,,,3.8748586177825928,,,,,,,,,,,
2,158402048.0,21504.0,83,,0.3545973598957062,,,3.3988993167877197,3.7534968852996826,,,,0.6188399791717529,,,,3.7534968852996826,,,,,,,,,,,
2,158402048.0,21760.0,84,,0.34455606341362,,,3.3354949951171875,3.680051326751709,,,,0.5675307512283325,,,,3.680051326751709,,,,,,,,,,,
2,158402048.0,22016.0,85,,0.31342774629592896,,,3.4817569255828857,3.79518461227417,,,,0.6173238754272461,,,,3.79518461227417,,,,,,,,,,,
2,158402048.0,22272.0,86,,0.3440742492675781,,,3.0650131702423096,3.4090874195098877,,,,0.5592470765113831,,,,3.4090874195098877,,,,,,,,,,,
2,158402048.0,22528.0,87,,0.3490368723869324,,,3.0238020420074463,3.3728387355804443,,,,0.7908197045326233,,,,3.3728387355804443,,,,,,,,,,,
2,158402048.0,22784.0,88,,0.3300211429595947,,,3.2810070514678955,3.6110281944274902,,,,0.5578324794769287,,,,3.6110281944274902,,,,,,,,,,,
2,158402048.0,23040.0,89,,0.13201837241649628,,,2.943817138671875,3.0758352279663086,,,,0.69692063331604,,,,3.0758352279663086,,,,,,,,,,,
2,158402048.0,23296.0,90,,0.2955731451511383,,,3.1502389907836914,3.445812225341797,,,,0.8181354999542236,,,,3.445812225341797,,,,,,,,,,,
2,158402048.0,23552.0,91,,0.3070679008960724,,,3.374894857406616,3.681962728500366,,,,0.702852725982666,,,,3.681962728500366,,,,,,,,,,,
2,158402048.0,23808.0,92,,0.10867138206958771,,,3.339649200439453,3.4483203887939453,,,,0.9299672842025757,,,,3.4483203887939453,,,,,,,,,,,
2,158402048.0,24064.0,93,,0.2807365953922272,,,3.3823297023773193,3.6630663871765137,,,,0.834211528301239,,,,3.6630663871765137,,,,,,,,,,,
2,158402048.0,24320.0,94,,0.37130123376846313,,,3.224978446960449,3.5962798595428467,,,,0.7408397793769836,,,,3.5962798595428467,,,,,,,,,,,
2,158402048.0,24576.0,95,,0.2905220091342926,,,3.5697906017303467,3.8603129386901855,,,,0.8131896257400513,,,,3.8603129386901855,,,,,,,,,,,
2,158402048.0,24832.0,96,,0.30318501591682434,,,2.499140739440918,2.802325487136841,,,,0.6503756046295166,,,,2.802325487136841,,,,,,,,,,,
2,158402048.0,25088.0,97,,0.3026621341705322,,,3.7517075538635254,4.054369926452637,,,,0.6159032583236694,,,,4.054369926452637,,,,,,,,,,,
2,158402048.0,25344.0,98,,0.26775962114334106,,,2.3061671257019043,2.5739266872406006,,,,0.8076555728912354,,,,2.5739266872406006,,,,,,,,,,,
2,158402048.0,25600.0,99,,0.2625921964645386,,,2.442753314971924,2.705345869064331,,,,0.6859226226806641,,,,2.705345869064331,,,,,,,,,,,
,,,1,,,,,,,,,,,,,,,,,0.7217044830322266,,,11.080243110656738,11.801946640014648,,,,
2,,,99,,,,,,,,,,,,,,,11.801946640014648,0.7217044830322266,,11.801946640014648,11.080242156982422,,,0.0,0.0,9.622726440429688,147.736572265625
2,158402048.0,25856.0,100,,0.3234036862850189,,,3.279890775680542,3.603294849395752,,,,0.705792248249054,,,,3.603294849395752,,,,,,,,,,,
2,158402048.0,26112.0,101,,0.31687110662460327,,,3.2073071002960205,3.5241780281066895,,,,0.6379879713058472,,,,3.5241780281066895,,,,,,,,,,,
2,158402048.0,26368.0,102,,0.2822248935699463,,,3.3394291400909424,3.6216542720794678,,,,0.6721372604370117,,,,3.6216542720794678,,,,,,,,,,,
2,158402048.0,26624.0,103,,0.30971071124076843,,,3.373072385787964,3.6827831268310547,,,,0.9520531296730042,,,,3.6827831268310547,,,,,,,,,,,
2,158402048.0,26880.0,104,,0.2975234091281891,,,3.0945959091186523,3.3921196460723877,,,,0.6453452110290527,,,,3.3921196460723877,,,,,,,,,,,
2,158402048.0,27136.0,105,,0.3025151491165161,,,3.333280563354492,3.635795831680298,,,,0.8453843593597412,,,,3.635795831680298,,,,,,,,,,,
2,158402048.0,27392.0,106,,0.3525677025318146,,,3.6504013538360596,4.002969264984131,,,,0.7657309770584106,,,,4.002969264984131,,,,,,,,,,,
2,158402048.0,27648.0,107,,0.3209502100944519,,,3.2870352268218994,3.607985496520996,,,,0.6911569833755493,,,,3.607985496520996,,,,,,,,,,,
2,158402048.0,27904.0,108,,0.2659561336040497,,,3.438741683959961,3.704697847366333,,,,0.7928144931793213,,,,3.704697847366333,,,,,,,,,,,
2,158402048.0,28160.0,109,,0.29257404804229736,,,3.392120838165283,3.684694766998291,,,,0.6193222403526306,,,,3.684694766998291,,,,,,,,,,,
2,158402048.0,28416.0,110,,0.37356412410736084,,,3.2279305458068848,3.601494789123535,,,,0.7523118257522583,,,,3.601494789123535,,,,,,,,,,,
2,,,110,0.30005478858947754,,3.547715902328491,3.2476611137390137,,,0.3003736436367035,2.6119139194488525,1776145408.0,,0.2136552780866623,4.607100486755371,3.547715902328491,,,,,,,,,,,,
3,158402048.0,28672.0,111,,0.2627016007900238,,,3.2778453826904297,3.5405471324920654,,,,1.2984036207199097,,,,3.5405471324920654,,,,,,,,,,,
3,158402048.0,28928.0,112,,0.33724895119667053,,,3.4132299423217773,3.750478982925415,,,,0.8079366683959961,,,,3.750478982925415,,,,,,,,,,,
3,158402048.0,29184.0,113,,0.3442716896533966,,,3.44620943069458,3.7904813289642334,,,,2.083904266357422,,,,3.7904813289642334,,,,,,,,,,,
3,158402048.0,29440.0,114,,0.096514031291008,,,3.209207773208618,3.3057217597961426,,,,0.6946330666542053,,,,3.3057217597961426,,,,,,,,,,,
3,158402048.0,29696.0,115,,0.273360937833786,,,3.281928300857544,3.5552892684936523,,,,0.6184698343276978,,,,3.5552892684936523,,,,,,,,,,,
3,158402048.0,29952.0,116,,0.31590545177459717,,,3.3738784790039062,3.689784526824951,,,,0.7472469806671143,,,,3.689784526824951,,,,,,,,,,,
3,158402048.0,30208.0,117,,0.2907358705997467,,,3.201763391494751,3.492499351501465,,,,0.7424879670143127,,,,3.492499351501465,,,,,,,,,,,
3,158402048.0,30464.0,118,,0.2734612822532654,,,3.248608350753784,3.522069215774536,,,,0.5004913806915283,,,,3.522069215774536,,,,,,,,,,,
3,158402048.0,30720.0,119,,0.07299967110157013,,,2.756298542022705,2.829298496246338,,,,0.7883119583129883,,,,2.829298496246338,,,,,,,,,,,
3,158402048.0,30976.0,120,,0.31374797224998474,,,3.4075350761413574,3.721282958984375,,,,0.7663387656211853,,,,3.721282958984375,,,,,,,,,,,
3,158402048.0,31232.0,121,,0.10151049494743347,,,2.983675479888916,3.085186004638672,,,,0.7048552632331848,,,,3.085186004638672,,,,,,,,,,,
3,158402048.0,31488.0,122,,0.2680971622467041,,,3.1799075603485107,3.4480044841766357,,,,0.6403300762176514,,,,3.4480044841766357,,,,,,,,,,,
3,158402048.0,31744.0,123,,0.2981957495212555,,,3.2040722370147705,3.502267837524414,,,,0.618877112865448,,,,3.502267837524414,,,,,,,,,,,
3,158402048.0,32000.0,124,,0.2554784417152405,,,3.0348758697509766,3.2903542518615723,,,,0.7911009788513184,,,,3.2903542518615723,,,,,,,,,,,
3,158402048.0,32256.0,125,,0.28975793719291687,,,3.1438610553741455,3.4336187839508057,,,,0.7666743993759155,,,,3.4336187839508057,,,,,,,,,,,
3,158402048.0,32512.0,126,,0.29892468452453613,,,3.16433048248291,3.4632551670074463,,,,0.7090214490890503,,,,3.4632551670074463,,,,,,,,,,,
3,158402048.0,32768.0,127,,0.28139784932136536,,,3.5258593559265137,3.807257652282715,,,,0.8384896516799927,,,,3.807257652282715,,,,,,,,,,,
3,158402048.0,33024.0,128,,0.2622451186180115,,,3.1620378494262695,3.424283027648926,,,,0.5586072206497192,,,,3.424283027648926,,,,,,,,,,,
3,158402048.0,33280.0,129,,0.30468741059303284,,,3.0155394077301025,3.3202266693115234,,,,0.9495983719825745,,,,3.3202266693115234,,,,,,,,,,,
3,158402048.0,33536.0,130,,0.2949070930480957,,,3.2243475914001465,3.519254446029663,,,,0.7632272243499756,,,,3.519254446029663,,,,,,,,,,,
3,158402048.0,33792.0,131,,0.2934112548828125,,,3.2596681118011475,3.55307936668396,,,,0.9568567276000977,,,,3.55307936668396,,,,,,,,,,,
3,158402048.0,34048.0,132,,0.3021588921546936,,,3.1864380836486816,3.4885969161987305,,,,0.6289254426956177,,,,3.4885969161987305,,,,,,,,,,,
3,158402048.0,34304.0,133,,0.29746565222740173,,,3.045541286468506,3.3430070877075195,,,,0.9288879036903381,,,,3.3430070877075195,,,,,,,,,,,
3,158402048.0,34560.0,134,,0.3409746289253235,,,3.0873775482177734,3.428352117538452,,,,0.7178926467895508,,,,3.428352117538452,,,,,,,,,,,
3,158402048.0,34816.0,135,,0.08420662581920624,,,2.6048507690429688,2.6890571117401123,,,,0.5674036145210266,,,,2.6890571117401123,,,,,,,,,,,
3,158402048.0,35072.0,136,,0.2655355930328369,,,3.376455068588257,3.641990900039673,,,,0.7476329803466797,,,,3.641990900039673,,,,,,,,,,,
3,158402048.0,35328.0,137,,0.2922334671020508,,,3.1101255416870117,3.4023592472076416,,,,0.5603562593460083,,,,3.4023592472076416,,,,,,,,,,,
3,158402048.0,35584.0,138,,0.2606392204761505,,,3.1489081382751465,3.4095473289489746,,,,0.8659001588821411,,,,3.4095473289489746,,,,,,,,,,,
3,158402048.0,35840.0,139,,0.27349740266799927,,,3.0308637619018555,3.30436110496521,,,,0.8191330432891846,,,,3.30436110496521,,,,,,,,,,,
3,158402048.0,36096.0,140,,0.32813265919685364,,,2.377894639968872,2.7060275077819824,,,,0.5419918298721313,,,,2.7060275077819824,,,,,,,,,,,
3,158402048.0,36352.0,141,,0.3100849390029907,,,3.0587728023529053,3.3688576221466064,,,,0.5503199696540833,,,,3.3688576221466064,,,,,,,,,,,
3,158402048.0,36608.0,142,,0.2775577902793884,,,3.0157394409179688,3.293297290802002,,,,0.8354840874671936,,,,3.293297290802002,,,,,,,,,,,
3,158402048.0,36864.0,143,,0.28378498554229736,,,2.3544540405273438,2.6382391452789307,,,,0.652551531791687,,,,2.6382391452789307,,,,,,,,,,,
3,158402048.0,37120.0,144,,0.34551361203193665,,,3.495656728744507,3.8411705493927,,,,0.5714092254638672,,,,3.8411705493927,,,,,,,,,,,
3,158402048.0,37376.0,145,,0.2652142345905304,,,2.370061159133911,2.6352756023406982,,,,0.9291765689849854,,,,2.6352756023406982,,,,,,,,,,,
3,158402048.0,37632.0,146,,0.31598782539367676,,,2.9358842372894287,3.2518718242645264,,,,0.5999646186828613,,,,3.2518718242645264,,,,,,,,,,,
3,158402048.0,37888.0,147,,0.32506975531578064,,,3.5001742839813232,3.825244426727295,,,,0.6166168451309204,,,,3.825244426727295,,,,,,,,,,,
3,,,147,0.27290859818458557,,3.3867971897125244,3.113888740539551,,,0.3160835802555084,2.559427261352539,1776145408.0,,0.12801110744476318,4.1636152267456055,3.3867971897125244,,,,,,,,,,,,
4,158402048.0,38144.0,148,,0.2960081696510315,,,3.0173730850219727,3.3133814334869385,,,,1.0885263681411743,,,,3.3133814334869385,,,,,,,,,,,
4,158402048.0,38400.0,149,,0.0754881203174591,,,2.829165458679199,2.904653310775757,,,,0.5904974937438965,,,,2.904653310775757,,,,,,,,,,,
,,,2,,,,,,,,,,,,,,,,,1.7820203304290771,,,10.873356819152832,12.655378341674805,,,,
4,,,149,,,,,,,,,,,,,,,12.655378341674805,1.7820204496383667,,12.655378341674805,10.873357772827148,,,0.0,0.0,0.0,0.0
4,158402048.0,38656.0,150,,0.2500501573085785,,,3.1025137901306152,3.3525640964508057,,,,0.7626377940177917,,,,3.3525640964508057,,,,,,,,,,,
4,158402048.0,38912.0,151,,0.24255524575710297,,,3.1149797439575195,3.357534885406494,,,,0.9354877471923828,,,,3.357534885406494,,,,,,,,,,,
4,158402048.0,39168.0,152,,0.27409496903419495,,,3.1200685501098633,3.3941636085510254,,,,0.6984339952468872,,,,3.3941636085510254,,,,,,,,,,,
4,158402048.0,39424.0,153,,0.24811995029449463,,,2.870581865310669,3.118701934814453,,,,0.8377928733825684,,,,3.118701934814453,,,,,,,,,,,
4,158402048.0,39680.0,154,,0.2628523111343384,,,2.5582985877990723,2.821150779724121,,,,0.9519720673561096,,,,2.821150779724121,,,,,,,,,,,
4,158402048.0,39936.0,155,,0.28581687808036804,,,3.270454168319702,3.5562713146209717,,,,0.9574400186538696,,,,3.5562713146209717,,,,,,,,,,,
4,158402048.0,40192.0,156,,0.31804877519607544,,,2.8050920963287354,3.123141288757324,,,,0.746989369392395,,,,3.123141288757324,,,,,,,,,,,
4,158402048.0,40448.0,157,,0.28126129508018494,,,3.0221056938171387,3.3033671379089355,,,,0.7923088073730469,,,,3.3033671379089355,,,,,,,,,,,
4,158402048.0,40704.0,158,,0.29243525862693787,,,2.927985668182373,3.2204208374023438,,,,0.9512710571289062,,,,3.2204208374023438,,,,,,,,,,,
